7.5, -28, 3.188992968188984e-006, -0.008235895596765352, 0.01555655214386792
8, -28, 3.56767548921451e-006, -0.0084566180738571, 0.0149500011654865
8.5, -28, 3.932482651619683e-006, -0.008483275541854149, 0.0142190150734939
9, -28, 4.315536842064412e-006, -0.0085144332536743, 0.01350901904642251
9.5, -28, 4.666322071606724e-006, -0.008581766945308831, 0.01303864898430883
10, -28, 5.048600404995592e-006, -0.008600701016328805, 0.01249016507590012
10.5, -28, 5.450732859699663e-006, -0.008619635087348802, 0.01194168116749144
11, -28, 5.87271943571894e-006, -0.008638569158368819, 0.01139319725908279
11.5, -28, 6.314560133053426e-006, -0.008657503229388807, 0.0108447133506741
12, -28, 6.67501851666178e-006, -0.0085687578497715, 0.01036887636524826
12.5, -28, 7.01253528506856e-006, -0.008440503625557231, 0.009919694381993969
13, -28, 7.363379278136588e-006, -0.008312249401342956, 0.009470512398739672
13.5, -28, 7.723462956109846e-006, -0.008183433513029716, 0.009024389140314788
14, -28, 8.079696665878559e-006, -0.008052244059994915, 0.008591191901839506
14.5, -28, 8.449419681797771e-006, -0.007921054606960114, 0.008157994663364226
15, -28, 8.832632003867481e-006, -0.007789865153925314, 0.007724797424888953
15.5, -28, 9.201104804586424e-006, -0.007780350563359533, 0.007401220792491652
16, -28, 9.573839083117024e-006, -0.007802249746402127, 0.007105945789800509
16.5, -28, 9.957901128032467e-006, -0.007824148929444719, 0.006810670787109366
17, -28, 1.035329093933276e-005, -0.007846048112487318, 0.006515395784418229
17.5, -28, 1.064428559304869e-005, -0.007725222351114384, 0.006129415449504422
18, -28, 1.090891707518965e-005, -0.007561948856121999, 0.005716458500265616
18.5, -28, 1.118117865116147e-005, -0.007398675361129625, 0.005303501551026815
19, -28, 1.146107032096414e-005, -0.007235401866137241, 0.004890544601788009
19.5, -28, 1.174859208459767e-005, -0.007072128371144858, 0.004477587652549202
20, -28, 1.202313732637003e-005, -0.006913996559161291, 0.004139834988249664
20.5, -28, 1.225628174370027e-005, -0.006781547213051679, 0.003950145890024207
21, -28, 1.249516231481674e-005, -0.006649097866942083, 0.003760456791798759
21.5, -28, 1.273977903971944e-005, -0.006516648520832477, 0.003570767693573305
22, -28, 1.299013191840838e-005, -0.006384199174722863, 0.003381078595347848
22.5, -28, 1.324622095088354e-005, -0.006251749828613267, 0.0031913894971224
